,Ward_id_2008_2017,Variance_2008_2017,Ward_id_2009_2017,Variance_2009_2017,Ward_id_2010_2017,Variance_2010_2017,Ward_id_2011_2017,Variance_2011_2017
66,302,0.010268706471536434,416,0.009666004726020385,337,0.009138344336197039,337,0.008232533310727893
67,157,0.01025598549849153,302,0.009655172780825548,441,0.009111968663651866,177,0.008209442916433702
68,59,0.010252523719379623,288,0.009643339076379173,457,0.009006679359981288,264,0.008199213212388099
69,441,0.01018711020123529,262,0.009556468244334211,15,0.008958904608993942,305,0.008188751387582516
70,262,0.010067749166070275,458,0.009516445306284002,302,0.00879043696010182,151,0.008136952814800093
71,438,0.010034458501962435,337,0.009489126719507815,14,0.008759695033303934,299,0.008113258864743485
72,63,0.009849865905412652,441,0.00947643170783808,73,0.008742964342245571,328,0.007908912292307608
73,66,0.009815346789243003,199,0.009422496711549433,151,0.00871763732747265,464,0.007853910196734069
74,288,0.00976426947357131,15,0.0094020873477019,262,0.008695710933332976,609,0.007835137682867227
75,374,0.009702294998155137,63,0.009393745710488448,328,0.008685052845785735,302,0.007817340154713455
76,457,0.009620607738033322,457,0.009301501010427654,63,0.008638605185291744,15,0.007811846130814625
77,416,0.009580294961515808,328,0.0093015009985685,438,0.008489783032886097,318,0.007742915557512081
78,15,0.009485826063205914,438,0.009269482665433567,287,0.008443619736979484,463,0.007649362421274878
79,337,0.00946676167155136,59,0.009162988861334978,305,0.00844143954110146,227,0.007646963631407421
80,328,0.009460676049978769,287,0.009041056980162101,256,0.008440248744138967,250,0.007566689076220967
81,265,0.009405196719786336,14,0.00902513208452419,227,0.008438779440717688,577,0.007561024742254139
82,14,0.00938934761243175,17,0.008902432457469137,267,0.008430343053677979,262,0.007538553457770145
83,458,0.00937761245762473,66,0.008884625770870125,464,0.008369279710359463,63,0.007470241901812736
84,17,0.009353023597273653,265,0.008841195051317675,299,0.008325983837591606,438,0.0074086624749430605
85,194,0.009336965981649823,151,0.008802810426125678,203,0.008319295134161948,199,0.007208896814896537
86,577,0.0092566436787149,194,0.00878786853945186,199,0.008278659365145317,267,0.007167776788452447
87,287,0.00921816230188272,305,0.00875076659001989,194,0.008186397904479965,287,0.007136391230819649
88,305,0.0092030298504004,256,0.008704002955452842,459,0.008142035625273757,265,0.0071162103977047576
89,608,0.009189546709048268,577,0.008691719802141383,265,0.008141141063154441,154,0.007100455642367476
90,279,0.009088412087790527,459,0.008688855035254567,463,0.008136756939545974,570,0.007074533218643914
91,256,0.009029751575453784,279,0.008628394633506432,577,0.00812654315293382,453,0.00701399067687438
92,318,0.008811546032169793,608,0.008468770943332904,17,0.008045093863461259,374,0.006994475280913596
93,616,0.008683327659278919,318,0.008440965586569997,318,0.008032694019436555,279,0.006946561204128801
94,151,0.008671122352783497,299,0.00843902760493932,279,0.007962270037955526,17,0.00690640070530858
95,463,0.008642666029869206,374,0.008431566026605046,66,0.007928240035692672,256,0.006807709589995696
96,545,0.008640485840370488,464,0.008425190417232812,609,0.007861293757125264,13,0.006798795329991568
97,3,0.008535923615296901,463,0.008422522228837104,374,0.007817144771737516,203,0.0067288123234222645
98,60,0.008408603853880222,227,0.008284422017391773,570,0.007771781280144927,7,0.0066848601675437705
99,459,0.008370368868054551,570,0.00818818907531212,453,0.007723437786051173,66,0.006621671215361612
100,464,0.008363043398118676,545,0.008095654135437272,154,0.00767865480011989,228,0.0066020629965969895
101,299,0.008302737252735812,453,0.008053459211235769,59,0.0075983607734087764,325,0.006563976267574919
102,9,0.008286630357161904,609,0.008047907474710368,7,0.007341861753825772,320,0.006551827501395082
103,570,0.008246609510760757,3,0.008011198733650264,3,0.007321096596724547,545,0.006547494189871591
104,453,0.008226600990098521,616,0.007922520950889682,608,0.007213129371247785,459,0.006446976853072889
105,609,0.008079504028817916,6,0.007791086546530646,13,0.007202465417451571,6,0.006420713885668549
106,437,0.007980432080001942,60,0.0076972128523863925,545,0.0071374682511754104,3,0.00641933654510519
107,227,0.007951937828857773,320,0.007690893450134503,320,0.007117342908122697,116,0.006370370071924053
